player,estimated_overall,value,age,Cluster
Lee Evans,69.0,1300000.0,29,0
Marián Tvrdoň,69.0,925.0,29,0
Nwankwo Obiora,69.0,1000000.0,32,0
Christopher Avevor,69.0,575.0,31,0
Iván González,69.0,375.0,33,0
Pablo López,69.0,1600000.0,26,0
Ronaldo Vieira,69.0,1900000.0,25,0
Thorsten Röcher,69.0,1000000.0,32,0
Gaetano Letizia,69.0,2100000.0,33,0
Adam Davies,69.0,1100000.0,31,0
Simon Terodde,69.0,2700000.0,35,0
Mees de Wit,69.0,1500000.0,25,0
Connor Pain,69.0,850.0,29,0
Ovidiu Popescu,69.0,900.0,29,0
Mathías Suárez,69.0,1200000.0,27,0
Thomas Dähne,69.0,1100000.0,29,0
Kader N'Chobi,68.875,650.0,27,0
Rushian Hepburn-Murphy,68.875,375.0,25,0
Valentin Henry,68.875,1400000.0,29,0
Niklas Schmidt,68.875,1600000.0,25,0
Osame Sahraoui,68.875,1900000.0,22,0
Sébastien Thill,68.875,1200000.0,29,0
Mason Toye,68.875,1000000.0,24,0
Frederik Brandhof,68.875,950.0,27,0
Gergő Lovrencsics,68.875,525.0,35,0
Sekou Camara,68.875,550.0,26,0
Christian Atsu,68.875,1200000.0,31,0
Jun Amano,68.875,1200000.0,32,0
Emiliano Marcondes,68.875,1700000.0,28,0
Dennis Jastrzembski,68.875,1000000.0,23,0
Viti Rozada,68.875,975.0,25,0
Luis Alejandro Munesos,68.875,675.0,31,0
Jack Stacey,68.875,3000000.0,27,0
Robert Moldoveanu,68.875,475.0,24,0
Johan Hove,68.875,1600000.0,22,0
Dejan Petrovič,68.875,1200000.0,25,0
Issa Kaboré,68.85714285714286,2500000.0,22,0
Scott Wootton,68.85714285714286,575.0,31,0
Jack Tucker,68.85714285714286,600.0,23,0
Sauli Väisänen,68.85714285714286,875.0,29,0
Wagner Leonardo,68.85714285714286,1100000.0,24,0
Sergio,68.85714285714286,1000000.0,31,0
Omenuke Mfulu,68.85714285714286,1100000.0,29,0
Luke McNally,68.85714285714286,1100000.0,23,0
Dan Potts,68.85714285714286,875.0,29,0
Josh Knight,68.85714285714286,1000000.0,25,0
Nicolás Zalazar,68.85714285714286,825.0,26,0
Mateusz Matras,68.85714285714286,575.0,32,0
Won Du Jae,68.85714285714286,1200000.0,25,0
Jan Boller,68.85714285714286,875.0,23,0
Rhyan Grant,68.85714285714286,1000000.0,32,0
Amadou Mbengue,68.85714285714286,850.0,21,0
Zech Medley,68.85714285714286,875.0,23,0
Mohamed Djetei,68.85714285714286,800.0,29,0
Cristian Dell'Orco,68.85714285714286,1200000.0,29,0
Tim Rönning,68.8,1200000.0,24,0
Joe Lumley,68.8,1100000.0,28,0
Christian Mathenia,68.8,1600000.0,31,0
Philipp Pentke,68.8,40.0,38,0
Vid Belec,68.8,800.0,33,0
Chris Durkin,68.75,1200000.0,23,0
Wilson Sosán,68.75,1500000.0,27,0
Federico Mattiello,68.75,1900000.0,28,0
Úmaro Embaló,68.75,1400000.0,22,0
Abdussalam Magashy,68.75,975.0,25,0
Leôncio Lobeiro,68.75,1900000.0,23,0
Dario Melnjak,68.75,1600000.0,30,0
Billal Messaoudi,68.75,1000000.0,25,0
François-Xavier Fumu Tamuzo,68.75,425.0,28,0
Daryl Horgan,68.75,575.0,31,0
Vagner,68.75,650.0,27,0
Anders Trondsen,68.75,1200000.0,28,0
Kevin Gutiérrez,68.75,1600000.0,26,0
Matías Giménez,68.75,1200000.0,24,0
Farley,68.75,1600000.0,29,0
Valentín Burgoa,68.75,1200000.0,23,0
Kévin Cabral,68.75,850.0,24,0
Paolo Faragò,68.75,1000000.0,30,0
Kévin Soni,68.75,825.0,25,0
Jakub Łukowski,68.75,775.0,27,0
Kingsley Sarfo,68.75,1500000.0,28,0
Gastón Sirino,68.75,1200000.0,32,0
Tim Kleindienst,68.75,2600000.0,28,0
Vladyslav Dubinchak,68.75,1700000.0,25,0
Jérémie Broh,68.75,950.0,26,0
Naouirou Ahamada,68.75,1800000.0,21,0
Nicola Bellomo,68.75,1000000.0,32,0
Alessandro Bellemo,68.75,1700000.0,28,0
Christopher Lenz,68.71428571428571,4100000.0,28,0
Javain Brown,68.71428571428571,725.0,24,0
Oumar Diakhité,68.71428571428571,625.0,29,0
Julián Fernández,68.71428571428571,1500000.0,28,0
Krzysztof Kubica,68.71428571428571,900.0,23,0
Louis Patris,68.71428571428571,1100000.0,22,0
Sebastian Hausner,68.71428571428571,875.0,23,0
Denis Simani,68.71428571428571,700.0,31,0
Gamadiel Contreso,68.71428571428571,160.0,39,0
Ricardo Santos,68.71428571428571,1100000.0,28,0
Franklin Wadja,68.71428571428571,675.0,28,0
Danny Ward,68.625,1000000.0,32,0
Mansour Hamzi,68.625,700.0,31,0
Dereck Kutesa,68.625,1200000.0,25,0
Christoph Knasmüllner,68.625,1200000.0,31,0
Luca Schuler,68.625,1000000.0,24,0
Jelle Duin,68.625,550.0,24,0
Matteo Di Giusto,68.625,1200000.0,23,0
Florent Hanin,68.625,1100000.0,33,0
Herbert Bockhorn,68.625,1200000.0,28,0
Zakaria Naidji,68.625,925.0,28,0
Róbert Pich,68.625,450.0,34,0
Yulián Gómez,68.625,1500000.0,26,0
Scott Fraser,68.625,1100000.0,28,0
Diallang Jaiyesimi,68.625,675.0,25,0
Andy Irving,68.625,1000000.0,23,0
Sarpreet Singh,68.625,1800000.0,24,0
Boli Bolingoli,68.625,1200000.0,28,0
Haris Duljević,68.625,1200000.0,29,0
Kamil Jóźwiak,68.625,1600000.0,25,0
Panutche Camará,68.625,1300000.0,26,0
Alex Roldan,68.625,1000000.0,27,0
Maikel Mesa,68.625,825.0,32,0
Artem Besedin,68.625,1800000.0,27,0
Douglas Friedrich,68.6,525.0,34,0
Jérémy Frick,68.6,1100000.0,30,0
Anthony Mandrea,68.6,1300000.0,26,0
Erce Kardeşler,68.6,1100000.0,29,0
Kang Hyeon Mu,68.6,1200000.0,28,0
Ouparine Djoco,68.6,1200000.0,25,0
Maarten Paes,68.6,1400000.0,25,0
Ruud Boffin,68.6,275.0,35,0
Angus MacDonald,68.57142857142857,600.0,30,0
Linus Gechter,68.57142857142857,1100000.0,19,0
Oussama Haddadi,68.57142857142857,1000000.0,31,0
Mamadou Mbaye,68.57142857142857,1200000.0,25,0
Mattie Pollock,68.57142857142857,700.0,21,0
Rodrigo Guth,68.57142857142857,1200000.0,22,0
Eoghan O'Connell,68.57142857142857,675.0,28,0
Arouna Sangante,68.57142857142857,850.0,21,0
Philipp Wiesinger,68.57142857142857,1000000.0,29,0
Pascal Stenzel,68.57142857142857,1300000.0,27,0
Chris Forino,68.57142857142857,750.0,23,0
Djibril Thialaw Diop,68.57142857142857,725.0,24,0
De La Fuente,68.57142857142857,1000000.0,24,0
Mahamé Siby,68.57142857142857,1200000.0,27,0
Mattias Johansson,68.5,1000000.0,31,0
Cheikh Sabaly,68.5,825.0,24,0
Lebo Mothiba,68.5,1800000.0,27,0
Kim Moon Hwan,68.5,1600000.0,28,0
Suleiman Camara,68.5,575.0,22,0
Dan Gosling,68.5,1300000.0,33,0
Juan Sánchez Miño,68.5,950.0,33,0
Gabriel Pereira,68.5,1800000.0,22,0
Riza Durmisi,68.5,1300000.0,29,0
Felipe,68.5,725.0,32,0
Juan Andrada,68.5,1500000.0,28,0
Morlaye Sylla,68.5,1400000.0,25,0
Emmanuel Yeboah,68.5,650.0,20,0
Giorgi Tsitaishvili,68.5,1600000.0,22,0
Abo Eisa,68.5,350.0,27,0
Bartosz Bereszyński,68.5,2700000.0,31,0
James McClean,68.5,725.0,34,0
Lassi Lappalainen,68.5,1200000.0,25,0
Elias Achouri,68.5,1200000.0,24,0
Kebba Badjie,68.5,575.0,24,0
Facundo Pérez,68.5,1900000.0,24,0
Sam Field,68.5,1400000.0,25,0
Mattia Finotto,68.5,725.0,30,0
Lasso Coulibaly,68.5,650.0,20,0
Souaibou Marou,68.5,1000000.0,22,0
Jarosław Kubicki,68.5,1100000.0,28,0
Jesus Dastineda,68.42857142857143,100.0,39,0
Philipp Erhardt,68.42857142857143,425.0,29,0
Miguel Jacquet,68.42857142857143,950.0,28,0
Idrissa Touré,68.42857142857143,1200000.0,25,0
Jonas David,68.42857142857143,1100000.0,23,0
João Queirós,68.42857142857143,850.0,25,0
Cristian Castro Devenish,68.42857142857143,1400000.0,22,0
Damián Pérez,68.42857142857143,825.0,34,0
Till Cissokho,68.42857142857143,600.0,23,0
Jeppe Andersen,68.42857142857143,1000000.0,30,0
Saud Abdulhamid,68.42857142857143,4500000.0,24,0
Martin Olsson,68.42857142857143,375.0,35,0
Conor McCarthy,68.42857142857143,725.0,25,0
Maxim Dekker,68.42857142857143,775.0,19,0
Dominik Furman,68.42857142857143,1000000.0,31,0
Curtis Davies,68.42857142857143,180.0,38,0
George Baldock,68.42857142857143,1600000.0,30,0
Dominik Kotarski,68.4,1400000.0,23,0
Simone Scuffet,68.4,1500000.0,27,0
Max O'Leary,68.4,975.0,26,0
Jacob Karlstrøm,68.4,975.0,26,0
Horațiu Moldovan,68.4,1400000.0,25,0
Augusto Batalla,68.4,1300000.0,27,0
Dominik Fitz,68.375,1400000.0,24,0
Luca Vido,68.375,1100000.0,26,0
Paulo Bernardo,68.375,1100000.0,21,0
Robert Navarro,68.375,1800000.0,21,0
Luciano Gómez,68.375,1200000.0,27,0
Emilio Kehrer,68.375,550.0,21,0
Stelios Kitsiou,68.375,1700000.0,29,0
Joe Morrell,68.375,950.0,26,0
Bersant Celina,68.375,1500000.0,26,0
Yusuf Barası,68.375,650.0,20,0
Jimmy Cambados,68.375,400.0,35,0
Nikola Mileusnić,68.375,475.0,30,0
Kabongo Tshimanga,68.375,550.0,26,0
Konstantin Kerschbaumer,68.375,975.0,31,0
Anton Salétros,68.375,1300000.0,27,0
Sondre Fet,68.375,1300000.0,26,0
Mauro Méndez,68.375,1900000.0,24,0
Reece Brown,68.375,775.0,27,0
Jayson Malhue,68.375,875.0,19,0
Martin Pospíšil,68.375,825.0,32,0
Fabricio Domínguez,68.375,1600000.0,25,0
Jannik Rochelt,68.375,975.0,24,0
Tyler Morton,68.375,825.0,20,0
Mehdi Zerkane,68.375,1600000.0,24,0
Bilal Njie,68.375,450.0,25,0
Erik Zenga,68.28571428571429,1400000.0,30,0
Salih Dursun,68.28571428571429,500.0,32,0
Bryan Goncalves,68.28571428571429,825.0,27,0
Frederic Ananou,68.28571428571429,1100000.0,25,0
Cristian Borja,68.28571428571429,2100000.0,30,0
Nicolás Domingo,68.28571428571429,450.0,38,0
Stefano Magnasco,68.28571428571429,1100000.0,30,0
Lamine Diack,68.28571428571429,1100000.0,22,0
Milan Rundić,68.28571428571429,700.0,31,0
Piotr Wlazło,68.28571428571429,500.0,34,0
Hernan Lemonez,68.28571428571429,775.0,19,0
Thomas Lam,68.28571428571429,875.0,29,0
Aboubacar Keita,68.28571428571429,750.0,23,0
Bradley Johnson,68.28571428571429,160.0,36,0
Unai Medina,68.28571428571429,700.0,33,0
Zaid Romero,68.28571428571429,1200000.0,23,0
John Celerios,68.28571428571429,800.0,27,0
Matt Crooks,68.25,1900000.0,29,0
Ignacio Ramírez,68.25,1600000.0,26,0
Martin Linnes,68.25,2000000.0,31,0
Ellis Simms,68.25,1400000.0,22,0
Michael O'Halloran,68.25,475.0,32,0
Sam Smith,68.25,1000000.0,25,0
Tyrese Fornah,68.25,1200000.0,23,0
Femi Azeez,68.25,700.0,22,0
Russell Teibert,68.25,575.0,30,0
Ernest Terpiłowski,68.25,675.0,21,0
Ephron Mason-Clark,68.25,400.0,24,0
Garath McCleary,68.25,500.0,36,0
Hao Junmin,68.25,275.0,36,0
Tobias Kainz,68.25,1000000.0,30,0
Jean-Manuel Mbom,68.25,1600000.0,23,0
Ollie Norburn,68.25,1000000.0,30,0
Octavio Moraseca,68.25,1500000.0,27,0
Emanuele Ndoj,68.25,1100000.0,26,0
Ryan Broom,68.25,775.0,26,0
Michael Lobaño,68.25,1000000.0,23,0
Mile Svilar,68.2,1400000.0,24,0
Juan Pérez,68.2,1100000.0,27,0
Márk Tamás,68.14285714285714,625.0,29,0
Manuel Zeitz,68.14285714285714,600.0,33,0
Nicky Devlin,68.14285714285714,775.0,29,0
Juan Patiño,68.14285714285714,650.0,33,0
Josh Vela,68.14285714285714,850.0,29,0
Edgaras Utkus,68.14285714285714,875.0,23,0
Dirk Abels,68.14285714285714,1200000.0,26,0
Luis Muñoz,68.14285714285714,1100000.0,26,0
Richard Wood,68.14285714285714,150.0,38,0
Ayo Obileye,68.14285714285714,550.0,28,0
Germán Guiffrey,68.14285714285714,1200000.0,25,0
Paudie O'Connor,68.14285714285714,600.0,26,0
David Goldar,68.14285714285714,650.0,28,0
Musa Çağıran,68.14285714285714,400.0,30,0
Tom Hamer,68.14285714285714,925.0,23,0
Clark Robertson,68.14285714285714,625.0,29,0
Mitchell Dijks,68.14285714285714,1400000.0,30,0
Brent Kallman,68.14285714285714,400.0,32,0
Leo Bolgado,68.14285714285714,850.0,25,0
Michael Nottingham,68.14285714285714,400.0,34,0
Donervon Daniels,68.14285714285714,500.0,29,0
Loris Néry,68.14285714285714,750.0,32,0
Andres Perosas,68.14285714285714,275.0,35,0
Rolando Aarons,68.125,1100000.0,27,0
Bandile Shandu,68.125,1300000.0,28,0
Julian von Moos,68.125,475.0,22,0
Paolo Guerrero,68.125,1900000.0,39,0
Anthony Knockaert,68.125,1300000.0,31,0
Jamie Jacobs,68.125,1400000.0,25,0
Tom Knowles,68.125,475.0,24,0
Fabrizio Caligara,68.125,1600000.0,23,0
Robert Murić,68.125,775.0,27,0
Kevin Kabran,68.125,850.0,29,0
Stéphane Diarra,68.125,1800000.0,24,0
Samuel Nongoh,68.125,250.0,19,0
Rafał Kurzawa,68.125,850.0,30,0
Breno Bausa,68.125,1500000.0,27,0
Enzio Julião,68.125,1100000.0,27,0
Thabiso Monyane,68.125,775.0,23,0
Cristian Neguț,68.125,1100000.0,27,0
Tang Miao,68.125,1200000.0,32,0
Patrick Osterhage,68.125,1600000.0,23,0
Víctor Salazar,68.125,1600000.0,30,0
Nicklas Shipnoski,68.125,1200000.0,25,0
Minos Gouras,68.125,825.0,25,0
Jefferson Duque,68.0,800.0,36,0
Leonardo Campana,68.0,1400000.0,23,0
Christopher Buchtmann,68.0,825.0,31,0
Juan Sforza,68.0,1100000.0,21,0
Frankie Amaya,68.0,1600000.0,22,0
Ronnie Andrero,68.0,475.0,31,0
Burak Öksüz,68.0,675.0,27,0
Marko Raguž,68.0,1400000.0,25,0
Festy Ebosele,68.0,925.0,21,0
Omar Beckles,68.0,575.0,31,0
Urko González de Zárate,68.0,875.0,22,0
Matías Aguirregaray,68.0,725.0,34,0
Saeed Juma,68.0,750.0,25,0
David Lazar,68.0,800.0,32,0
Franck Elimane Kanouté,68.0,875.0,24,0
Amar Dedić,68.0,1200000.0,21,0
Eder Pinhanços,68.0,975.0,27,0
Jack Aitchison,68.0,475.0,23,0
Hákon Arnar Haraldsson,68.0,1300000.0,20,0
Joël Abu Hanna,68.0,725.0,25,0
Marvin Pieringer,68.0,1900000.0,23,0
Jeong Jae Yong,68.0,725.0,32,0
Matěj Pulkrab,68.0,1600000.0,26,0
Odin Luraas Bjørtuft,68.0,850.0,24,0
Maciej Gajos,68.0,825.0,32,0
Rodrigo Zagareda,68.0,1200000.0,31,0
Jorge Marsiglia,68.0,850.0,24,0
Kamil Çörekçi,68.0,1600000.0,31,0
Marios Elia,68.0,775.0,27,0
Théo Pellenard,68.0,875.0,29,0
Botelhinonsa,68.0,1100000.0,23,0
Matías Palacios,68.0,1100000.0,21,0
Kevin Molino,68.0,950.0,33,0
Mario Sonnleitner,68.0,190.0,36,0
Marko Ilić,68.0,1400000.0,25,0
Santiago Castro,68.0,600.0,18,0
Nikola Vasilj,68.0,1300000.0,27,0
Erick Ferigra,68.0,1000000.0,24,0
Tomás Silva,68.0,925.0,23,0
Sebastian Jacob,68.0,850.0,30,0
Igor Silva,68.0,1600000.0,27,0
Javi Hernández,68.0,1500000.0,25,0
Slavko Damjanović,68.0,400.0,30,0
Taylan Duman,68.0,1600000.0,26,0
Jhon Espinoza,68.0,900.0,24,0
Carlos Rivas,68.0,600.0,29,0
Ridge Munsy,68.0,575.0,34,0
Douglas Carvalheira,68.0,1500000.0,35,0
Kevin Luckassen,68.0,875.0,30,0
Kyle Dempsey,68.0,925.0,27,0
Felix Luckeneder,68.0,875.0,29,0
Blaž Kramer,68.0,950.0,27,0
Justin Lonwijk,67.875,1400000.0,23,0
Luca Kerber,67.875,1100000.0,21,0
Lee Yeong Jae,67.875,1300000.0,28,0
Abel Bretones,67.875,1100000.0,23,0
Youssouph Badji,67.875,1200000.0,21,0
Efkan Bekiroglu,67.875,1100000.0,27,0
Roberto Piccoli,67.875,1700000.0,22,0
Han-Noah Massengo,67.875,1400000.0,22,0
Aldair Rodríguez,67.875,1300000.0,29,0
İsmail Yüksek,67.875,1400000.0,24,0
Ignace Van der Brempt,67.875,1000000.0,21,0
Pascal Breier,67.875,975.0,31,0
Zeke Larrondo,67.875,825.0,31,0
Amor Layouni,67.875,1000000.0,30,0
Jack Taylor,67.875,1400000.0,25,0
Matías Galarza,67.875,1100000.0,21,0
Clementino González,67.875,475.0,33,0
Manuel Wintzheimer,67.875,1200000.0,24,0
Manfred Fischer,67.875,1300000.0,28,0
Deng Hanwen,67.875,1300000.0,28,0
Valentín Vada,67.875,1100000.0,27,0
Thabiso Kutumela,67.875,1000000.0,30,0
Dani Ramírez,67.875,1200000.0,31,0
Yéiler Góez,67.875,1300000.0,23,0
Miguel Baeza,67.875,1400000.0,23,0
Memo Rodriguez,67.875,925.0,27,0
Stanko Jurić,67.85714285714286,1000000.0,27,0
Seàn Long,67.85714285714286,550.0,28,0
Ipalibo Jack,67.85714285714286,875.0,25,0
Jamil Siebert,67.85714285714286,850.0,21,0
Harrinson Mancilla,67.85714285714286,850.0,31,0
Joe Shaughnessy,67.85714285714286,500.0,31,0
Cristhian Mosquera,67.85714285714286,775.0,19,0
Eriq Zavaleta,67.85714285714286,400.0,31,0
Kristoffer Løkberg,67.85714285714286,675.0,31,0
Josip Radošević,67.85714285714286,750.0,29,0
Boris Lambert,67.85714285714286,1100000.0,23,0
Jordan Lefort,67.85714285714286,1300000.0,30,0
Delgado,67.85714285714286,475.0,33,0
Youssouf Koné,67.85714285714286,1400000.0,28,0
Hamilton Acuria,67.8,150.0,35,0
Ben Amos,67.8,600.0,33,0
Ethan Horvath,67.8,1400000.0,28,0
Fabian de Keijzer,67.8,1200000.0,23,0
Benjamin Siegrist,67.8,925.0,31,0
Marc-Aurèle Caillard,67.8,850.0,29,0
Karl-Johan Johnsson,67.8,600.0,33,0
Hugo Pamanez,67.8,800.0,31,0
Antony Iannarilli,67.8,650.0,32,0
Mads Christiansen,67.8,1100000.0,22,0
Lasse Berg Johnsen,67.75,1700000.0,24,0
Jown Cardona,67.75,1100000.0,28,0
Tião Couteira,67.75,2800000.0,23,0
Estevãtinho,67.75,825.0,31,0
Omir Fernandez,67.75,675.0,24,0
Famara Diédhiou,67.75,1400000.0,30,0
Petter Strand,67.75,900.0,29,0
Antoine Makoumbou,67.75,1400000.0,25,0
Abdenasser El Khayati,67.75,750.0,34,0
Josh Onomah,67.75,1500000.0,26,0
Jackson Crusso,67.75,850.0,23,0
Isaak Davies,67.75,450.0,21,0
Mattia Zanotti,67.75,850.0,20,0
Alexandru Mățan,67.75,1000000.0,24,0
Robert Gojani,67.75,700.0,30,0
Merlin Röhl,67.75,775.0,21,0
Edu Espiau,67.75,1300000.0,28,0
Andrei Dumiter,67.75,475.0,24,0
Jesurun Rak-Sakyi,67.75,925.0,20,0
Glenn Middleton,67.75,1000000.0,23,0
Bartholomew Ogbeche,67.75,550.0,38,0
Andrés Correa,67.71428571428571,1300000.0,29,0
Pablo Míguez,67.71428571428571,275.0,36,0
Matthias Zimmermann,67.71428571428571,1600000.0,31,0
Tom Trybull,67.71428571428571,1200000.0,30,0
Michael Jakobsen,67.71428571428571,90.0,37,0
Fabio González,67.71428571428571,1200000.0,26,0
Kristopher da Graca,67.71428571428571,850.0,25,0
Brendan Hines-Ike,67.71428571428571,650.0,28,0
Atakan Çankaya,67.71428571428571,725.0,25,0
Nené,67.71428571428571,750.0,28,0
Gonçalo Cardoso,67.71428571428571,600.0,22,0
Marcelo Ortíz,67.71428571428571,625.0,29,0
Alexandru Albu,67.71428571428571,750.0,30,0
Sultan Farhan,67.71428571428571,700.0,26,0
Renzo Giampaoli,67.71428571428571,875.0,23,0
Niclas Stierlin,67.71428571428571,625.0,23,0
Phathutshedzo Nange,67.71428571428571,600.0,31,0
Meseguer,67.71428571428571,1600000.0,24,0
Koo Ja Ryong,67.71428571428571,475.0,31,0
Edsinho Torres,67.71428571428571,1900000.0,27,0
Warren O'Hora,67.71428571428571,1000000.0,24,0
Fernando Grondoña,67.625,275.0,35,0
Kacper Kozłowski,67.625,1300000.0,19,0
Connor Metcalfe,67.625,1200000.0,23,0
Julian Günther-Schmidt,67.625,900.0,28,0
Bernhard Zimmermann,67.625,825.0,21,0
Charalampos Lykogiannis,67.625,2100000.0,29,0
Marcelo Moreno Martins,67.625,800.0,36,0
Crivellaro,67.625,625.0,34,0
Omari Patrick,67.625,525.0,27,0
Juan Montenegro,67.625,800.0,26,0
Caye Quintana,67.625,725.0,29,0
Pape Ibnou Ba,67.625,850.0,30,0
Marc Rzatkowski,67.625,800.0,33,0
Dennis Dressel,67.625,875.0,24,0
Mariusz Fornalczyk,67.625,650.0,20,0
Daniel Opare,67.625,750.0,32,0
Andreas Bruus,67.625,1300000.0,24,0
Alisson Safira,67.625,1500000.0,28,0
James Igbekeme,67.625,925.0,28,0
Simon Thern,67.625,1000000.0,30,0
Mathias Greve,67.625,900.0,28,0
Gustav Engvall,67.625,1300000.0,27,0
Carlos Neva,67.625,4200000.0,27,0
Marius Kleinsorge,67.625,525.0,27,0
An Byong Jun,67.625,825.0,33,0
Fran Villalba,67.625,1800000.0,25,0
Alejandro Duarte,67.6,1000000.0,29,0
Ștefan Târnovanu,67.6,1200000.0,23,0
Boy Waterman,67.6,30.0,39,0
Rémy Riou,67.6,240.0,36,0
Victor Braga,67.6,800.0,31,0
Sten Michael Grytebust,67.6,600.0,33,0
Ofir Marciano,67.6,800.0,33,0
Lee Sang Min,67.57142857142857,475.0,25,0
Ravil Tagir,67.57142857142857,800.0,20,0
Ben Heneghan,67.57142857142857,625.0,29,0
Davide Bettella,67.57142857142857,750.0,23,0
Joe Scally,67.57142857142857,3000000.0,20,0
Adrian Scarlatache,67.57142857142857,150.0,36,0
Tomislav Mrčela,67.57142857142857,575.0,32,0
Vitaliy Mykolenko,67.57142857142857,8000000.0,24,0
Cristian Manea,67.57142857142857,1500000.0,26,0
Isak Ssewankambo,67.57142857142857,575.0,27,0
Dennis Kempe,67.57142857142857,130.0,37,0
Juan Infante,67.57142857142857,1900000.0,27,0
Jhonder Cádiz,67.5,1500000.0,28,0
Daniel Hanslik,67.5,1100000.0,26,0
Miloš Ninković,67.5,400.0,38,0
Nils Fröling,67.5,850.0,23,0
Fejiri Okenabirhie,67.5,450.0,27,0
Marcelo González,67.5,925.0,27,0
Matt Godden,67.5,1600000.0,32,0
Vitalie Damascan,67.5,675.0,24,0
Ian Harkes,67.5,900.0,28,0
Tibor Halilović,67.5,1100000.0,28,0
Jimmy Roye,67.5,500.0,34,0
Brian Farioli,67.5,1400000.0,25,0
Jonathan Dubasin,67.5,1200000.0,23,0
Luís Miquissone,67.5,925.0,28,0
Bálint Vécsei,67.5,1400000.0,30,0
Steven Moreira,67.5,1500000.0,29,0
Andrei Ciobanu,67.5,825.0,25,0
Kim Jong Woo,67.5,1000000.0,29,0
Adrián Sánchez,67.5,975.0,24,0
Daniel Samek,67.5,525.0,19,0
Julio Calesti,67.5,1000000.0,23,0
Andi Zeqiri,67.5,1400000.0,24,0
Fatih Kaya,67.5,700.0,23,0
Larrazabal,67.5,1100000.0,25,0
Yeo Reum,67.5,450.0,34,0
Moritz Bauer,67.42857142857143,1200000.0,31,0
Jhondly van der Meer,67.42857142857143,400.0,21,0
Tobias Mølgaard,67.42857142857143,1200000.0,27,0
Juan Ignacio Díaz,67.42857142857143,1300000.0,25,0
Agustín Sández,67.42857142857143,1300000.0,22,0
Mamadou Coulibaly,67.42857142857143,1200000.0,24,0
Ben Rienstra,67.42857142857143,800.0,33,0
Juan Cruz Guasone,67.42857142857143,875.0,22,0
Esteban Burgos,67.42857142857143,700.0,31,0
Leonel Picco,67.42857142857143,1400000.0,24,0
Eden Karzev,67.42857142857143,1500000.0,23,0
Branko Jovičić,67.42857142857143,875.0,30,0
Michael Schultz,67.42857142857143,725.0,30,0
Nathan Patterson,67.42857142857143,1400000.0,21,0
Marcel Hoffmeier,67.42857142857143,1100000.0,24,0
Ronnie Edwards,67.42857142857143,1100000.0,20,0
Jack Colback,67.42857142857143,925.0,33,0
Andreas Landgren,67.42857142857143,350.0,34,0
Gabriel Osho,67.42857142857143,1000000.0,25,0
Valentin Gendrey,67.42857142857143,1500000.0,23,0
George Nurse,67.42857142857143,750.0,24,0
Joey Pelupessy,67.42857142857143,875.0,30,0
Chris Maxwell,67.4,650.0,33,0
Joe Wildsmith,67.4,950.0,27,0
Lucas Acosta,67.4,775.0,28,0
Florian Kastenmeier,67.4,1100000.0,26,0
Yahia Fofana,67.4,1200000.0,23,0
Matija Šarkić,67.4,1000000.0,26,0
Matheus Rossetto,67.375,925.0,27,0
Anthony Gonçalves,67.375,230.0,37,0
Argyris Kampetsis,67.375,825.0,24,0
Jaume Cuéllar,67.375,975.0,22,0
Maxime Barthelmé,67.375,625.0,34,0
Josh Koroma,67.375,975.0,24,0
Julian Hettwer,67.375,375.0,20,0
Gastón Martirena,67.375,1700000.0,23,0
William Balikwisha,67.375,1400000.0,24,0
Joe Ward,67.375,1000000.0,28,0
Cristian Herrera,67.375,850.0,32,0
Lewis Dobbin,67.375,450.0,20,0
Carl Winchester,67.375,700.0,30,0
Marvin Loría,67.375,800.0,26,0
Borja Bastón,67.375,3000000.0,31,0
Raheem Edwards,67.375,1000000.0,28,0
Nestory Irankunda,67.375,160.0,17,0
Alex Cochrane,67.375,2000000.0,23,0
Daniel Crowley,67.375,975.0,26,0
Lautaro Comas,67.375,900.0,28,0
Albert Adomah,67.375,575.0,35,0
Leo Štulac,67.375,1800000.0,28,0
Saleh Al Shehri,67.375,1200000.0,29,0
Joel Nouble,67.375,800.0,27,0
Nathaniel Atkinson,67.375,1300000.0,24,0
Kenneth Schmidt,67.28571428571429,700.0,21,0
Mehmet Yeşil,67.28571428571429,600.0,25,0
Tony Muttinho,67.28571428571429,2300000.0,27,0
